,Unnamed: 0,text,canonical
1159,1159,basamaklar... üstlerine basıp tepeye çıkmaya devam :D,basamaklar ... üstlerine basıp tepeye çıkmaya devam : d
1160,1160,Evet nerden bildin :),evet nerden bildin :)
1161,1161,Çadır karışacak :)) …,çadır karışacak :) )   …
1162,1162,Bugün bana 2019'un son kıyağı oldu sanrım :)))),bugün bana 2019'ün son kıyağı oldu sanrım :) ) ) )
1163,1163,"O zaman 5, beşin üstü obez sınıfına giriyor ki obez gibi görünmedi gözüme ya da fotolarda zayif çıkıyor :))","o zaman 5 , besin üstü obez sınıfına giriyor ki obez gibi görünmedi gözüme ya da fotolarda zayıf çıkıyor :) )"
1164,1164,Kullanıcı adın değişmiş :),kullanıcı adın değişmiş :)
1165,1165,"oğlan bizim, kız bizim :)(:pic.twitter.com/sKKFES3NpB","oğlan bizim , kız bizim :) ( :p iç . twitter.com/skkfes3npb"
1166,1166,Henüz izlememişseniz :)) …,henüz izlememişseniz :) )   …
1167,1167,saheser saheseri tutuyo :Dpic.twitter.com/VgGa5WMQsD,şaheser şaheseri tutuyor : piç . twitter.com/vgga5wmqsd
1168,1168,"iyi ki hatırlattın ::))
Var var  soracağım birazdan :))P",iyi ki hatırlattın : :) ) var var soracağım birazdan :) ) p
1169,1169,adamın elinde caner var ona da ölüyü diriltti diyolar kanka biz her maç hata yapan hak ile şampiyonluğa koşuyoruz :D,adamın elinde caner var ona da ölüyü diriltti diyorlar kanka biz her maç hata yapan hak ile şampiyonluğa koşuyoruz : d
1170,1170,Onların kızları satılık. Sende o kadar para yok canım : ))))),onların kızları satılık . sende o kadar para yok canım : ) ) ) ) )
1171,1171,"kana karıştı :) 
ben de hep kafayı bulunca 'gururla bakıyorum dünyaya' paylaşırım
genşler bilir :)",kana karıştı :) ben de hep kafayı bulunca ' gururla bakıyorum dünyaya ' paylaşırım gençler bilir :)
1172,1172,alkol ile alakam yok ama bu yine de bu gitmeyeceğim anlamına gelmiyor :),alkol ile alakam yok ama bu yine de bu gitmeyeceğim anlamına gelmiyor :)
1173,1173,herhan herşey yapabilirim ama #dipnot açılımı üzecek kıracak sevmediğin v.s gibi değildir :) abartmadan :D zaten beni tanıyorsun da tivitim yanlış anlamasınlar :D,Serhan herşey yapabilirim ama #dipnot açılımı üzecek kıracak sevmediğin v . s gibi değildir :) abartmadan : d zaten beni tanıyorsun da divitim yanlış anlamasınlar : d
1174,1174,Başkanı olduğunu göre :),başkanı olduğunu göre :)
1175,1175,"Biz de 7.sınıftayız yakın okuldan fen hocamızı baya beğenen bir arkadaş vardı laf arasında hocam o okuldaki kızlar sizi çok beğendiğini söylediler dedim sen ne dedin diye sorunca yoo hiç yakışıklı değil diye cevap verdiğimi söyledim HOCAYA, eee değildi çünkü :D …","biz de 7. sınıftayız yakın okuldan fen hocamızı baya beğenen bir arkadaş vardı laf arasında hocam o okuldaki kızlar sizi çok beğendiğini söylediler dedim sana ne dedin diye sorunca yoo hiç yakışıklı değil diye cevap verdiğimi söyledim hocaya , eee değildi çünkü : d  …"
1176,1176,Bi alacak mevzusu var da bisey danışacağım  :),bir alacak mevzusu var da bir şey danışacağım :)
1177,1177,"Ne zaman ""bilmiyorum, benim alanım değil!"" desem hep ""yok yok biliyorsundur da söylemiyorsun!"" mealinde karşılıklar alıyorum.

Bazen bilmediğime inandıramıyorum insanları :)","ne zaman "" bilmiyorum , benim alanım değil ! "" desem hep "" yok yok biliyorsundur da söylemiyorsun ! "" mealinde karşılıklar alıyorum . bazen bilmediğime inandıramıyorum insanları :)"
1178,1178,Yoğğ çıkmadı :),yoğ çıkmadı :)
1179,1179,Torbeş ya da Arnavutmuş o zaman. Dizilerden Türklerin hepsini milyoner zanneden tiplerden :),Forbes ya da arnavutmuş o zaman . dizilerden türklerin hepsini milyoner zanneden tiplerden :)
1180,1180,"Bırakın 3 üde bu oyunlarla gidebilecekleri yerlere kadar gitsinler biz bitiriciliğimizi düzelttiğimiz an önümüzde hiçbir takım duramaz oyunumuzla onlar Umut Nayir, Ömer Bayram, Yusuf Sarı'dan medet ummaya devam etsin :)","bırakın 3 üde bu oyunlarla gidebilecekleri yerlere kadar gitsinler bizi bitiriciliğimizi düzeldirdiğimiz an önümüzde hiçbir takım duramaz oyunumuzla onlar umut nayir , ömer bayram , yusuf sarı'dan medet ummaya devam etsin :)"
1181,1181,Çapulcu seni :)),çapulcu sana :) )
1182,1182,:))) çok güzel karaler resmen bayıldım  #KASvBJKpic.twitter.com/yAMq0Bm1vj,:) ) ) çok güzel kareler resmen bayıldım #kasvbjkpic . twitter.com/yamq0bm1vj
1183,1183,Çok taleptendir :),çok taleptendir :)
1184,1184,"Farzet ki burası dm, buyur dinliyorum :)","farzet ki burası dm , buyur dinliyorum :)"
1185,1185,Bunu herkese hatırlatırım. Dua ederken inşaallah denmez. Lütfen bir daha eder misiniz lütfen?:),bunu herkese hatırlatırım . dua ederken inşaallah denmez . lütfen bir daha eder misiniz lütfen ? :)
1186,1186,O zaman aynısından alayım kardeşim :),o zaman aynısından alayım kardeşim :)
1187,1187,Melekler de hıçkırıyormuş demek :))),melekler de hıçkırıyormuş demek :) ) )
1188,1188,Valla bu saatten sonra kötü enerji yayan moodumu düşüren insanlar en yakınım bile olsa her türlü sosyal medyada ya da hayatımda sessize alırım. Pozitif enerjimi auramı kimseye yedirmem. :D,valla bu saatten sonra kötü enerji yayan moodumu düşüren insanlar en yakınım bile olsa her türlü sosyal medyada ya da hayatımda sessize alırım . pozitif enerjimi auramı kimseye yedirmem . : d
1189,1189,"Anayasal hakların kullanılmasına tahammül edemeyen bir iktidarın vur dediğinde öldüren kol bacak kırıp insan yaralayan polisinin yaptıklarını söylemek nefret dili, bu şiddeti yapanlarsa sevgi pıtırcığı. Ne ala :)","anayasal hakların kullanılmasına tahammül edemeyen bir iktidarın vur dediğinde öldüren kol bacak kırıp insan yaralayan polisinin yaptıklarını söylemek nefret dili , bu şiddeti yapanlarsa sevgi vitirciği . ne ala :)"
1190,1190,Aynı tepkiyi aldığına %birmilyon koyuyorum :))))),aynı tepkiyi aldığına % birmilyon koyuyorum :) ) ) ) )
1191,1191,Merak ettim nasıl bi değişiklik olacak heyecanla bekliyorum :),merak ettim nasıl bir değişiklik olacak heyecanla bekliyorum :)
1192,1192,Güzel rüyaymış :),güzel ruyaymış :)
1193,1193,İç mi dış mı :),iç mi diş mi :)
1194,1194,"Döve döve yedirir, söve söve uğurlardı rahmetli...  :))","döve döve yedirir , söve söve uğurlardı rahmetli ... :) )"
1195,1195,:))) değil değil,:) ) ) değil değil
1196,1196,Dün Galatasaray aynı pozisyonda penaltı almıştı :)) …,dün galatasaray aynı pozisyonda penaltı almıştı :) )   …
1197,1197,Bundan daha iyisini göremedim :Dpic.twitter.com/lZfcgVJRgV,bundan daha iyisini göremedim : piç . twitter.com/lzfçgvjrgv
1198,1198,7 8 yıldan fazla olmuştur belki ama ben şimdi çok sinirlendim :D,7 8 yıldan fazla olmuştur belki ama ben şimdi çok sinirlendim : d
1199,1199,Alan kazanir demistim. Besiktas kazandi :)) …,alan kazanır demiştim . beşiktaş kazandı :) )   …
1200,1200,Aynn ole kardesim :),aynen öyle kardeşim :)
1201,1201,Konya’da inşallah ceza alırız dedim içimden :),konyada inşallah ceza alırız dedim içimden :)
1202,1202,İcazeti aldim abi :)),icazeti aldım abi :) )
1203,1203,"Abi çıkışta bi foto çekebilir miyiz :)
#SerdarKılıçKOÜde",abi çıkışta bir foto çekebilir miyiz :) #serdarkilickoüde
1204,1204,Bogum cidden bi teşekkürü hak ediyor.. Helal bee :D,boğum cidden bir teşekkürü hak ediyor . . helal bee : d
1205,1205,Herkes kendini o kadar farklı gösteriyo ki :)),herkes kendini o kadar farklı gösteriyor ki :) )
1206,1206,Allah uzun ömür versin :),allah uzun ömür versin :)
1207,1207,Hislerine tercüman :)),hislerine tercüman :) )
1208,1208,"Şimdi anladım. Tam tersi düşünüyorsunuz.

Ben de hiç bir şey yapmamanın verdiği zevki tatmaktan acizler olduğunu düşünüyorum : )",şimdi anladım . tam tersi düşünüyorsunuz . ben de hiç bir şey yapmamanın verdiği zevki tatmaktan âcizler olduğunu düşünüyorum : )
1209,1209,Seni gördüm böyle oldum :)pic.twitter.com/w9fQfUJJv6,seni gördüm böyle oldum :) piç . twitter.com/w9fqfujjv6
1210,1210,"Türk Tipi Başkanlık Sistemi şahane, gerisi bahane..:)","türk tipi başkanlık sistemi şahane , gerisi bahane . . :)"
1211,1211,"Bu komplo teorisyeni teyze ölmemiş miydi ya! Tekrar mı hortladı! Gerçi Perinçek'in dişi versiyonu bu da..Bir ulusolcu arkadaşımın sayfasında bu teyzeyle dalga geçtim diye, 8-9 sene önce o arkadaşımın bir arkadaşı tarafından özel msg ile ölümle tehdit edilmiştim. Onu hatırladım :) …","bu komplo teorisyeni teyze ölmemiş miydi ya ! tekrar mi hortladı ! gerçi perinçek'in dişi versiyonu bu da . . bir Uluyol'cu arkadaşımın sayfasında bu teyzeyle dalga geçtim diye , 8-9 sene önce o arkadaşımın bir arkadaşı tarafından özel msg ile ölümle tehdit edilmiştim . onu hatırladım :)   …"
1212,1212,Bunlar türedi şimdi de :D …,bunlar türedi şimdi de : d  …
1213,1213,Ufacık bir şeye mutlu oluyorum haala aşk değil de ne bu :) ,ufacık bir şeye mutlu oluyorum hala aşk değil de ne bu :)
1214,1214,"Heyyy dostlarım canımı falan sıktığım yok, sakin olsun herkes :)) Maçları izliyorum. Devam edeceğiz ","hey dostlarım canımı falan siktiğim yok , sakin olsun herkes :) ) maçları izliyorum . devam edeceğiz"
1215,1215,Haram bir istek bir şey yok ama gerçekçi değil :)) …,haram bir istek bir şey yok ama gerçekçi değil :) )   …
1216,1216,Alırız reis ne demek. Roman kalp özlem :),alırız reis ne demek . roman kalp özlem :)
1217,1217,"Arkadaşlar Sabote Etmeyelim :) 

Bizden Birine Çıktı mı ? …",arkadaşlar sabote etmeyelim :) bizden birine çıktı mı ?   …
1218,1218,Yanılgılar dünyasındasın... Diyalektik boşluk!.. Doğru bilgi pratikte sınanır.. biçim alır.. arınır.. temizlenir!.. Toplumun her damarında ne akıyor bi görmeden...  hegelden aldığın nutuklarla bu topluma git.. sen gidebilirsen! :)))),yanılgılar dünyasındasın ... diyalektik boşluk ! . . doğru bilgi pratikte sınanılır . . biçim alır . . arınır . . temizlenir ! . . toplumun her damarında ne akıyor bir görmeden ... hegelden aldığın nutuklarla bu topluma git . . sen gidebilirsen ! :) ) ) )
1219,1219,Tamam :),tamam :)
1220,1220,Börteçineye Börte de diyebiliyoruz :))),börteçineye börte de diyebiliyoruz :) ) )
1221,1221,LÜTFEN ÖZELDEN ATAR MISIN :D,lütfen özelden atar mısın : d
1222,1222,33 tbmm 01 degil mi bu :D …,33 tbmm 01 değil mi bu : d  …
1223,1223,Hepimizin var böyle şizofren komşuları doğrudur :)),hepimizin var böyle şizofren komşuları doğrudur :) )
1224,1224,"Güzel teselli, içini soğutuyor mu :)","güzel teselli , içini soğutuyor mu :)"
1225,1225,al kırdın olmaz ki o öyle daha tutmaz ki :),al kırdın olmaz ki o öyle daha tutmaz ki :)
1226,1226,Acaba tekele veya hainlere gitmesin diye devretmiş olabilir mi :),acaba tekele veya hainlere gitmesin diye devretmiş olabilir mi :)
1227,1227,Geçmiş olsun ölmeni istemem ama bu soğuk havalarda isli goşt û birinc da iyi gider hani :),geçmiş olsun ölmeni istemem ama bu soğuk havalarda işli göt u birini da iyi gider hani :)
1228,1228,"Tebessum sadaka niyetine

Mahallenin delikanlıları genç imamla;
-""Sen korkaksın hiç bir kıza laf atamazsın."" diye dalga geçiyorlarmış..
Genç imam bir an gaza gelip, yoldan geçen bir kıza:
-""Şşştt kız, sen subhanekeyi biliyor musun"" ??? demis  :))))pic.twitter.com/VQulAdKOaF","tebessüm sadaka niyetine mahallenin delikanlıları genç imamla ; - "" sen korkaksın hiç bir kıza laf atamazsın . "" diye dalga geçiyorlarmış . . genç imam bir an gaza gelip , yoldan geçen bir kıza : - "" ssstt kız , son şubhanekeyi biliyor musun "" ? ? ? demiş :) ) ) ) piç . twitter.com/vquladkoaf"
1229,1229,Balyozu taşı girersin :),balyozu taşı girersin :)
1230,1230,sadece sen ben yapalım kaz tüyü yastığım var bi de az bişey tequila :),sadece sen ben yapalım kaz tüyü yastığım var bir de az bir şey tequıla :)
1231,1231,"adamlar beyne ' kafayi takmiş ' demek , illa kafaya bir sey takmak mi ? demek :) 
@abdullahciftcib …","adamlar beyne ' kafayı takmış ' demek , illa kafaya bir şey takmak mı ? demek :) @abdullahçıftçib   …"
1232,1232,2 saat önce dam*t rtlemiş adamın dediğine bak. sil sil :D …,2 saat önce dam * t rtlermiş adamın dediğine bak . sil sil : d  …
1233,1233,... mevzuyu mossad'a bagla olsun bitsin kivranma bu kadar onlar sahip cikar sana...:) asagisida kurtarmaz diyim... hani iddialisinya o bakimdan... yahut istifa mektubunu sun çekil... hani tavsiye... mevzu boyunu asiyor o bakimdan.... @ekrem_imamoglu,... mevzuyu mossad'a bağla olsun bitsin kıvranmasana bu kadar onlar sahip çıkar sana ... :) aşağısı da kurtarmaz deyim ... hani iddialışınya o bakımdan ... yahut istifa mektubunu sen çekil ... hani tavsiye ... mevzu boyunu aşıyor o bakımdan ... . @ekrem_ımamoğlu
1234,1234,Uluslar arası başarılı tek grup var o da Bangtan :),uluslar arası başarılı tek grup var o da banttan :)
1235,1235,huzurun adresi..Safranbolu değirmen restaurant. şiddetle tavsiye ederim :)pic.twitter.com/vEdj5OrKj3,huzurun adresi . . safranbolu değirmen restaurant . şiddetle tavsiye ederim :) piç . twitter.com/vedj5orkj3
1236,1236,2 hafta sonra tarihe gömüyoruz hocanı aq beyinsizi :D,2 hafta sonra tarihe gömüyoruz hocanı aq beyinsizi : d
1237,1237,Bunuda mı? :),bunu da mı ? :)
1238,1238,1 ocak benim doğum günüm :) ona göre :D,1 ocak benim doğum günüm :) ona göre : d
1239,1239,Devil yani evil :) gerçekten çok tatlısınız biz de işkembeden sallamıyoruz.,devil yani evil :) gerçekten çok tatlısınız biz de işkembeden sallamıyoruz .
1240,1240,"hımmm :) öyle olsun bakalım sevgi :)
bende dedim yeni imaj :) galiba",hmm :) öyle olsun bakalım sevgi :) bende dedim yeni imaj :) galiba
1241,1241,Kötü filan yakalanmamış fotoğraf temiz. Anlık nefes alış verişinde böyle olabilir. Girip profiline bakarsanız görürsünüz adamın nasıl bir fizige sahip oldugunu :),kötü filan yakalanmamış fotoğraf temiz . anlık nefes alış verişinde böyle olabilir . girip profiline bakarsanız görürsünüz adamın nasıl bir fiziğe sahip olduğunu :)
1242,1242,Baran her gün baroda. :),baran her gün baroda . :)
1243,1243,çok tatlılar :),çok tatlılar :)
1244,1244,"Onun da
Çok şeyindeydi...:))) …",onun da çok şeyindeydi ... :) ) )   …
1245,1245,haydi kardeşim toplantıya haydiiii :D,haydi kardeşim toplantıya haydi : d
1246,1246,:))) paprika uzatir misin?,:) ) ) paprika uzatır mısın ?
1247,1247,yutup da bekliyoruz :D,yutup da bekliyoruz : d
1248,1248,:) tşkr ederim,:) teşekkür ederim
1249,1249,Alırım bir adet :),alırım bir adet :)
1250,1250,Amerikan pazarında Emin abinin yanına uğra bak sen. Seversin. Değişiklik olur :-),amerikan pazarında emin abinin yanına uğra bak sen . seversin . değişiklik olur :-)
1251,1251,1 tır gönder kardeş :)),1 tır gönder kardeş :) )
1252,1252,"Amerika yı yeniden keşfetmeye gerek yok, keşfetmişi var :))","amerikayı yeniden keşfetmeye gerek yok , keşfetmişi var :) )"
1253,1253,Darısı başına :),darısı başına :)
1254,1254,kudurdular ağlıyorlar :D,kudurdular ağlıyorlar : d
1255,1255,:) bende de berbere gidince kafamda bu tip şeyler fink atmaya başlıyor,:) bende de berbere gidince kafamda bu tip şeyler fink atmaya başlıyor
1256,1256,Yunan pilota cevap ektedir :) …,yunan pilota cevap ektedir :)   …
1257,1257,Gerçekten helal olsun :),gerçekten helal olsun :)
1258,1258,Valla bana bedavaydı gerisini bilemem :),valla bana bedavaydı gerisini bilemem :)
1259,1259,Tatil beldesinde hafif yandilar :),tatil beldesinde hafif yandılar :)
1260,1260,Allah şifa versin abi eyvallah bir an korktum bu bir mesaj mı diye :),allah şifa versin abi eyvallah bir an korktum bu bir mesaj mı diye :)
1261,1261,Mesela ben böyle şeylerle çok mutlu olurum :)pic.twitter.com/OtDxRvzjOS,mesela ben böyle şeylerle çok mutlu olurum :) piç . twitter.com/otdxrvzjos
1262,1262,Yöresel olarak değişir. Biz tornet derdik.  :)),yöresel olarak değişir . biz tornet derdik . :) )
1263,1263,Canım sıkılınca geometri matematik çözerim ben :) iyi  geliyor.,canım sıkılınca geometri matematik çözerim ben :) iyi geliyor .
1264,1264,o kişi benim :),o kişi benim :)
1265,1265,Haa haaa göreceğiz :D,haa haa göreceğiz : d
1266,1266,Maç bitti krall gol atmaya devam..:)) …,maç bitti kral gol atmaya devam . . :) )   …
1267,1267,Güldürüp güldürüp foto çekince böyle insandışı bir şey çıkıyor ortaya :)) hemen kalkıyorum reisim..,güldürüp güldürüp foto çekince böyle insandışı bir şey çıkıyor ortaya :) ) hemen kalkıyorum reisim . .
1268,1268,"vay anasını habere bak, bundan sonra yerimiz belli :)) …","vay anasını habere bak , bundan sonra yerimiz belli :) )   …"
1269,1269,oha :) tweet atmamasının nedeni belli oldu. gittiğimde ilk gideceğim yer :) …,oha :) tweet atmamasının nedeni belli oldu . gittiğimde ilk gideceğim yer :)   …
1270,1270,Böle her giydiğimde seni düşünecem :),böle her giydiğimde seni düşüneceğim :)
1271,1271,"Jinê xwestiye xwe îfade bike, ewkas bîye. :)","jin xwestiye xwe ifade book , ewkas bîye . :)"
1272,1272,"Hıristiyanlar gibi. : )
Allah yok bunların dininde.
Peygamber var.
Peygamber kurtarıcıları. …",hıristiyanlar gibi . : ) allah yok bunların dininde . peygamber var . peygamber kurtarıcıları .   …
1273,1273,Hentbolcü mü bu çocuk?:)))),hentbolcu mu bu çocuk ? :) ) ) )
1274,1274,sırf öyle dümdüz okşarım işte dışarıdan ruhsuz gözüken bir şekilde. Çünkü beceremem abi hem insanlar bakıyo. Mal gibi dans edeceğime etmiyorum işte :D . İlginç bir vaka olduğumdan dolayı söyleyeyim dedim belki bilgi değeri vardır insan psikolojisi falan ne ise abi,sırf öyle dümdüz oksarım işte dışarıdan ruhsuz gözüken bir şekilde . çünkü beceremem abi hem insanlar bakıyor . mal gibi dans edeceğime etmiyorum işte : d . ilginç bir vaka olduğumdan dolayı söyleyeyim dedim belki bilgi değeri vardır insan psikolojisi falan ne ise abi
